Experiment
----------
Name:	15-12-11 Magra OVA eosinofilica Bude 3
File name:	C:\Users\Wothan\Documents\My flexiVent data\15-12-11 Magra OVA eosinofilica Bude 3.exp
Operator:	Cida
Comment:	Default template provided for mouse experiments.
 
Subjects
--------
 Subject  Name 	Weight	Gender	Strain	Group	Comment
 Magra  OVA  eosinofilica  Bude  3 	 24  g 	female	Balbi		
 
Perturbation:	TLC
 
 
Data
----
 
 Event  ID  -> 	5	5	6	6	12	12	12	12	12	16	16	16	16	16	17	17	17	17	17
    	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 
    	 Closed  tube  cal. 	 Closed  tube  cal. 	 Open  tube  cal. 	 Open  tube  cal. 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 
Time	Vol	Pcyl	Vol	Pcyl	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr
s	mL	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O
    																			
3.6719	0.2018	30.167	0.39789	0.21743	1.13225	30.134	30.14	0.92911	30.052	1.00237	30.298	30.31	0.80222	30.282	0.96737	30.224	30.222	0.76956	30.212
3.6758	0.20183	30.159	0.39791	0.21819	1.13321	30.109	30.109	0.93019	30.026	1.00271	30.308	30.317	0.80246	30.288	0.96739	30.202	30.198	0.7697	30.192
3.6797	0.20185	30.153	0.39788	0.21939	1.13413	30.073	30.073	0.93132	29.987	1.00307	30.315	30.322	0.80275	30.292	0.96744	30.187	30.18	0.76981	30.177
3.6836	0.20183	30.151	0.39789	0.22226	1.13503	30.029	30.035	0.93248	29.943	1.00341	30.315	30.322	0.80306	30.29	0.96751	30.171	30.163	0.76995	30.159
3.6875	0.2018	30.154	0.39791	0.22495	1.13586	29.983	29.994	0.93358	29.903	1.00372	30.303	30.313	0.80341	30.274	0.9676	30.154	30.15	0.77012	30.14
3.6914	0.20177	30.158	0.39791	0.22521	1.13663	29.942	29.956	0.93458	29.868	1.00399	30.277	30.287	0.80382	30.244	0.96773	30.142	30.145	0.77031	30.13
3.6953	0.20175	30.155	0.39787	0.22521	1.13743	29.911	29.925	0.93554	29.837	1.00422	30.238	30.244	0.80427	30.202	0.96788	30.14	30.147	0.77044	30.132
3.6992	0.20178	30.148	0.39786	0.22696	1.13829	29.888	29.901	0.93653	29.814	1.00448	30.197	30.2	0.80476	30.158	0.96802	30.143	30.151	0.77052	30.136
3.7031	0.20187	30.144	0.39787	0.22827	1.13918	29.871	29.881	0.9375	29.8	1.00482	30.162	30.169	0.8053	30.121	0.96815	30.145	30.157	0.77061	30.137
3.707	0.20194	30.145	0.39789	0.22806	1.14007	29.863	29.87	0.93841	29.795	1.00524	30.135	30.151	0.80586	30.094	0.96834	30.151	30.169	0.77072	30.142
3.7109	0.20192	30.147	0.39789	0.22692	1.14102	29.869	29.874	0.93928	29.804	1.00568	30.119	30.139	0.80638	30.083	0.96857	30.163	30.18	0.77085	30.153
3.7148	0.20185	30.147	0.39789	0.22596	1.14204	29.889	29.89	0.94015	29.822	1.00611	30.117	30.133	0.80679	30.088	0.96883	30.177	30.185	0.77099	30.163
3.7188	0.20179	30.148	0.39792	0.22597	1.14313	29.914	29.915	0.94104	29.844	1.00656	30.127	30.14	0.80715	30.099	0.96912	30.186	30.186	0.7712	30.168
3.7227	0.2018	30.152	0.39796	0.22415	1.14428	29.942	29.947	0.94199	29.868	1.00707	30.142	30.16	0.80753	30.112	0.96944	30.189	30.188	0.77146	30.167
3.7266	0.20184	30.157	0.39798	0.21835	1.14552	29.973	29.982	0.94299	29.897	1.00764	30.159	30.183	0.80795	30.126	0.96979	30.193	30.195	0.77175	30.173
3.7305	0.20189	30.162	0.39799	0.21583	1.14675	30.003	30.013	0.94399	29.929	1.00825	30.178	30.201	0.80841	30.143	0.97015	30.208	30.209	0.77198	30.195
3.7344	0.20198	30.163	0.39798	0.21998	1.14788	30.024	30.03	0.94496	29.951	1.00886	30.198	30.22	0.80886	30.166	0.97048	30.235	30.231	0.77211	30.229
3.7383	0.20207	30.16	0.39798	0.22384	1.14892	30.033	30.038	0.94591	29.961	1.00943	30.219	30.237	0.80926	30.188	0.97081	30.274	30.269	0.77216	30.271
3.7422	0.20213	30.157	0.39798	0.22493	1.14996	30.043	30.05	0.94686	29.97	1.00997	30.232	30.249	0.80968	30.199	0.97116	30.318	30.317	0.77219	30.313
3.7461	0.20214	30.153	0.39797	0.22708	1.15107	30.062	30.069	0.94782	29.988	1.01048	30.235	30.253	0.81014	30.201	0.9715	30.353	30.357	0.77227	30.343
3.75	0.20213	30.149	0.39798	0.23022	1.15224	30.084	30.083	0.94881	30.008	1.01093	30.233	30.255	0.81058	30.204	0.97181	30.37	30.378	0.77244	30.355
3.7539	0.20214	30.146	0.39799	0.2312	1.15339	30.098	30.084	0.94983	30.02	1.0113	30.237	30.26	0.81089	30.218	0.9721	30.375	30.386	0.77266	30.358
3.7578	0.20211	30.146	0.398	0.22947	1.15446	30.098	30.079	0.95087	30.02	1.01157	30.245	30.262	0.81108	30.23	0.9724	30.381	30.393	0.7729	30.365
3.7617	0.20206	30.149	0.39801	0.2273	1.15544	30.088	30.076	0.95189	30.012	1.01183	30.248	30.255	0.81129	30.228	0.97269	30.389	30.401	0.7731	30.376
3.7656	0.20208	30.152	0.39802	0.22734	1.15638	30.078	30.075	0.95286	30.01	1.01214	30.241	30.243	0.81161	30.215	0.97292	30.397	30.407	0.77325	30.386
3.7695	0.20214	30.154	0.39806	0.22943	1.15727	30.081	30.081	0.9537	30.022	1.0125	30.235	30.235	0.81198	30.206	0.97311	30.401	30.409	0.77338	30.391
3.7734	0.20219	30.156	0.39809	0.22999	1.15812	30.097	30.099	0.95442	30.044	1.01292	30.237	30.243	0.81236	30.21	0.97329	30.402	30.411	0.77352	30.39
3.7773	0.20223	30.159	0.39809	0.22847	1.15897	30.12	30.126	0.95509	30.068	1.01341	30.255	30.266	0.8127	30.232	0.97345	30.397	30.405	0.77369	30.381
3.7813	0.20228	30.162	0.39809	0.22786	1.15983	30.136	30.148	0.95581	30.077	1.01392	30.29	30.303	0.81296	30.273	0.97362	30.379	30.383	0.77394	30.356
3.7852	0.20235	30.162	0.39809	0.22847	1.16067	30.132	30.144	0.95665	30.064	1.01444	30.336	30.349	0.81314	30.322	0.97379	30.347	30.346	0.77428	30.32
3.7891	0.20241	30.163	0.39807	0.22838	1.16151	30.108	30.115	0.95761	30.032	1.01495	30.381	30.394	0.81333	30.363	0.97394	30.309	30.303	0.77466	30.281
3.793	0.20243	30.167	0.39805	0.2272	1.16234	30.072	30.075	0.95864	29.994	1.01546	30.411	30.424	0.81361	30.386	0.97408	30.269	30.265	0.77502	30.241
3.7969	0.20245	30.17	0.39807	0.22545	1.16315	30.036	30.037	0.95966	29.959	1.01595	30.424	30.43	0.81398	30.393	0.97424	30.23	30.232	0.7754	30.2
3.8008	0.20249	30.173	0.39814	0.22382	1.16398	30.002	30.005	0.96067	29.927	1.01644	30.428	30.426	0.81442	30.395	0.97444	30.195	30.205	0.77579	30.168
3.8047	0.20256	30.174	0.39821	0.22334	1.16481	29.976	29.977	0.96165	29.903	1.01688	30.427	30.428	0.81483	30.399	0.97469	30.176	30.189	0.77614	30.152
3.8086	0.20263	30.173	0.3982	0.22356	1.16569	29.961	29.962	0.96259	29.892	1.01724	30.425	30.434	0.81517	30.402	0.97498	30.173	30.19	0.77641	30.154
3.8125	0.20273	30.17	0.39811	0.22311	1.16663	29.964	29.965	0.96349	29.895	1.01753	30.425	30.437	0.81543	30.406	0.97529	30.181	30.2	0.77665	30.161
3.8164	0.2028	30.17	0.39804	0.22405	1.16766	29.977	29.977	0.9644	29.905	1.01779	30.425	30.436	0.81566	30.406	0.97568	30.191	30.211	0.77694	30.166
3.8203	0.20279	30.173	0.39801	0.22635	1.16878	29.992	29.99	0.96538	29.915	1.01801	30.416	30.432	0.81591	30.395	0.97613	30.201	30.221	0.7773	30.176
3.8242	0.20275	30.176	0.398	0.22754	1.16995	30.005	30.005	0.96644	29.925	1.0182	30.391	30.412	0.81623	30.366	0.97657	30.218	30.237	0.7776	30.198
3.8281	0.20272	30.179	0.39801	0.22731	1.17113	30.02	30.023	0.96749	29.942	1.01833	30.351	30.368	0.81659	30.322	0.97698	30.242	30.259	0.77782	30.226
3.832	0.20278	30.182	0.39806	0.22751	1.17224	30.035	30.041	0.96848	29.962	1.01844	30.301	30.314	0.81699	30.268	0.97738	30.267	30.28	0.77803	30.251
3.8359	0.20289	30.185	0.3981	0.2281	1.17328	30.048	30.053	0.9694	29.98	1.0186	30.25	30.264	0.81745	30.215	0.97777	30.289	30.297	0.77824	30.273
3.8398	0.20299	30.189	0.39811	0.22874	1.17426	30.06	30.061	0.97027	29.995	1.01883	30.208	30.223	0.81793	30.172	0.97816	30.31	30.319	0.77846	30.293
3.8438	0.20305	30.192	0.39811	0.23083	1.17523	30.076	30.072	0.97111	30.013	1.01912	30.176	30.189	0.81839	30.144	0.97855	30.331	30.344	0.77868	30.314
3.8477	0.20307	30.192	0.39811	0.23337	1.17622	30.096	30.085	0.97193	30.033	1.01941	30.155	30.161	0.81879	30.127	0.9789	30.348	30.362	0.77889	30.332
3.8516	0.20304	30.187	0.39804	0.23375	1.1772	30.111	30.094	0.97279	30.044	1.0197	30.143	30.146	0.81912	30.118	0.97922	30.359	30.367	0.77911	30.34
3.8555	0.20299	30.186	0.39793	0.23136	1.17816	30.115	30.099	0.97369	30.047	1.02004	30.142	30.147	0.81944	30.118	0.97953	30.361	30.366	0.77938	30.34
3.8594	0.20296	30.187	0.39788	0.22772	1.17907	30.115	30.109	0.97457	30.052	1.02045	30.151	30.158	0.81977	30.125	0.97981	30.354	30.363	0.77966	30.332
3.8633	0.20297	30.187	0.39795	0.22476	1.17993	30.12	30.126	0.97537	30.061	1.02091	30.165	30.172	0.8201	30.139	0.98003	30.336	30.354	0.77997	30.315
3.8672	0.20301	30.183	0.39806	0.22525	1.18076	30.127	30.141	0.97612	30.069	1.02141	30.18	30.187	0.82047	30.151	0.98021	30.321	30.342	0.78022	30.308
3.8711	0.20304	30.176	0.39816	0.22872	1.18156	30.127	30.141	0.97689	30.064	1.02194	30.193	30.204	0.82088	30.162	0.98038	30.326	30.343	0.78033	30.324
3.875	0.20304	30.172	0.39821	0.23128	1.18234	30.108	30.121	0.97776	30.04	1.02246	30.205	30.223	0.82129	30.176	0.98057	30.355	30.362	0.78029	30.36
3.8789	0.20303	30.17	0.3982	0.23063	1.18308	30.075	30.088	0.97869	30.007	1.02292	30.217	30.239	0.82165	30.193	0.98073	30.39	30.386	0.7802	30.394
3.8828	0.20302	30.168	0.39816	0.22926	1.18377	30.043	30.056	0.97956	29.982	1.02332	30.231	30.251	0.82192	30.212	0.98083	30.406	30.399	0.78017	30.405
3.8867	0.20302	30.165	0.39812	0.22884	1.18441	30.026	30.034	0.98027	29.978	1.02369	30.248	30.264	0.82215	30.229	0.98088	30.4	30.395	0.78023	30.394
3.8906	0.20305	30.162	0.39813	0.22892	1.18503	30.029	30.03	0.98084	29.99	1.02412	30.266	30.278	0.82244	30.242	0.98093	30.386	30.385	0.78034	30.376
3.8945	0.2031	30.162	0.39816	0.22922	1.18562	30.044	30.043	0.98131	30.008	1.02457	30.277	30.285	0.82278	30.25	0.98102	30.372	30.377	0.78049	30.36
3.8984	0.20313	30.165	0.39817	0.22923	1.18622	30.056	30.053	0.98179	30.015	1.02496	30.277	30.285	0.82315	30.249	0.98111	30.358	30.369	0.78063	30.349
3.9023	0.20311	30.169	0.39815	0.22697	1.18683	30.054	30.044	0.9824	30.001	1.02531	30.272	30.285	0.8235	30.245	0.98116	30.347	30.36	0.78072	30.342
3.9063	0.20311	30.17	0.39813	0.22375	1.18749	30.032	30.022	0.98316	29.969	1.02567	30.268	30.284	0.82384	30.243	0.98119	30.341	30.355	0.78076	30.339
3.9102	0.20319	30.166	0.39814	0.22357	1.18821	30.001	29.999	0.98404	29.933	1.02603	30.267	30.28	0.82418	30.243	0.98124	30.339	30.352	0.78079	30.335
3.9141	0.20327	30.16	0.39816	0.22614	1.18896	29.971	29.977	0.98497	29.901	1.02637	30.272	30.282	0.82446	30.255	0.98131	30.331	30.341	0.78088	30.32
3.918	0.20329	30.156	0.39817	0.22774	1.18975	29.945	29.952	0.9859	29.877	1.02671	30.293	30.305	0.82464	30.282	0.98138	30.307	30.317	0.78108	30.288
3.9219	0.2033	30.158	0.3982	0.22731	1.19053	29.925	29.923	0.98678	29.861	1.02707	30.327	30.343	0.82474	30.318	0.98146	30.269	30.283	0.78138	30.245
3.9258	0.2033	30.162	0.39825	0.22689	1.19128	29.912	29.9	0.98758	29.852	1.02746	30.36	30.378	0.82489	30.344	0.98153	30.224	30.246	0.78171	30.199
3.9297	0.2033	30.163	0.39829	0.22772	1.19206	29.908	29.895	0.98836	29.846	1.02786	30.377	30.395	0.82515	30.355	0.98158	30.177	30.2	0.78203	30.152
3.9336	0.20327	30.16	0.39827	0.229	1.19295	29.909	29.901	0.9892	29.842	1.02822	30.379	30.398	0.82546	30.355	0.98164	30.131	30.146	0.78235	30.109
3.9375	0.20329	30.156	0.39827	0.2294	1.19394	29.915	29.913	0.99013	29.843	1.02856	30.377	30.396	0.82578	30.353	0.98172	30.097	30.105	0.78263	30.078
3.9414	0.20335	30.153	0.3983	0.22767	1.19505	29.929	29.93	0.9911	29.856	1.0289	30.376	30.392	0.82609	30.355	0.98184	30.077	30.09	0.78284	30.061
3.9453	0.20341	30.149	0.3983	0.22565	1.19622	29.956	29.96	0.99207	29.883	1.0292	30.381	30.391	0.82633	30.367	0.98203	30.069	30.089	0.78305	30.053
3.9492	0.2034	30.144	0.39824	0.22577	1.19744	29.993	29.998	0.99302	29.922	1.02944	30.39	30.398	0.82648	30.379	0.98229	30.069	30.086	0.78328	30.05
3.9531	0.20337	30.14	0.39819	0.22717	1.19868	30.035	30.037	0.99395	29.966	1.02966	30.399	30.411	0.82662	30.386	0.98265	30.077	30.086	0.78356	30.054
3.957	0.20338	30.137	0.39817	0.2283	1.1999	30.082	30.074	0.99484	30.016	1.02988	30.396	30.415	0.82682	30.376	0.98308	30.09	30.099	0.78388	30.066
3.9609	0.20345	30.138	0.39817	0.22745	1.20111	30.134	30.117	0.99569	30.069	1.03012	30.376	30.394	0.82716	30.347	0.98356	30.11	30.124	0.7842	30.086
3.9648	0.20351	30.138	0.39818	0.22607	1.20233	30.184	30.166	0.99655	30.116	1.03035	30.34	30.352	0.82759	30.306	0.98409	30.138	30.154	0.78451	30.113
3.9688	0.20351	30.137	0.39822	0.2264	1.20357	30.223	30.209	0.99751	30.148	1.03055	30.295	30.305	0.82806	30.26	0.98466	30.169	30.187	0.78485	30.145
3.9727	0.20348	30.134	0.39829	0.22782	1.20481	30.251	30.243	0.99853	30.174	1.03073	30.249	30.264	0.82851	30.215	0.98524	30.207	30.228	0.78515	30.186
3.9766	0.20347	30.132	0.3983	0.22855	1.20603	30.278	30.277	0.99955	30.205	1.03094	30.21	30.228	0.82893	30.177	0.98581	30.253	30.274	0.78539	30.236
3.9805	0.20349	30.131	0.39824	0.22718	1.2072	30.313	30.315	1.0005	30.247	1.03123	30.183	30.201	0.82937	30.149	0.98634	30.299	30.316	0.78559	30.282
3.9844	0.20354	30.128	0.39819	0.22556	1.20833	30.353	30.351	1.0013	30.289	1.03164	30.168	30.188	0.82984	30.133	0.98683	30.334	30.346	0.78583	30.314
3.9883	0.20362	30.125	0.39818	0.22391	1.20941	30.383	30.378	1.0022	30.316	1.03212	30.168	30.192	0.8303	30.136	0.9873	30.356	30.364	0.78612	30.333
3.9922	0.20369	30.121	0.39819	0.22251	1.21047	30.399	30.391	1.0031	30.327	1.03258	30.176	30.199	0.83067	30.15	0.98771	30.367	30.374	0.78643	30.343
3.9961	0.20368	30.113	0.39823	0.22267	1.21148	30.399	30.392	1.0041	30.326	1.033	30.185	30.199	0.831	30.16	0.98807	30.368	30.373	0.78675	30.344
4	0.20362	30.105	0.39825	0.2239	1.21244	30.393	30.389	1.005	30.325	1.03341	30.194	30.199	0.83133	30.168	0.98836	30.361	30.36	0.78706	30.34
4.0039	0.20358	30.104	0.39823	0.22452	1.21331	30.392	30.391	1.0059	30.332	1.03387	30.205	30.209	0.83168	30.177	0.98857	30.353	30.348	0.78729	30.34
4.0078	0.20358	30.108	0.39814	0.22555	1.21414	30.401	30.4	1.0066	30.349	1.03436	30.215	30.226	0.83207	30.186	0.98875	30.357	30.354	0.78741	30.352
4.0117	0.20359	30.11	0.39806	0.22729	1.2149	30.417	30.419	1.0072	30.37	1.03481	30.223	30.239	0.83244	30.196	0.98892	30.375	30.377	0.78744	30.374
4.0156	0.20365	30.109	0.39807	0.22699	1.2156	30.428	30.435	1.0078	30.381	1.03521	30.229	30.249	0.83277	30.206	0.98907	30.392	30.401	0.78744	30.391
4.0195	0.20371	30.106	0.39816	0.22434	1.21624	30.419	30.429	1.0085	30.367	1.0356	30.24	30.264	0.83305	30.22	0.98917	30.397	30.408	0.78748	30.393
4.0234	0.20378	30.104	0.39824	0.22216	1.21677	30.384	30.391	1.0092	30.327	1.036	30.258	30.285	0.83331	30.238	0.98921	30.387	30.401	0.78755	30.381
4.0273	0.20382	30.105	0.39826	0.22154	1.21721	30.328	30.336	1.01	30.267	1.0364	30.277	30.301	0.83356	30.256	0.98921	30.369	30.387	0.78764	30.36
4.0313	0.20381	30.107	0.39822	0.22272	1.21763	30.261	30.271	1.0108	30.199	1.03683	30.294	30.311	0.83384	30.27	0.98924	30.349	30.372	0.78777	30.338
4.0352	0.20378	30.106	0.39817	0.22488	1.21806	30.193	30.199	1.0117	30.129	1.03726	30.304	30.319	0.83418	30.278	0.98932	30.332	30.36	0.78792	30.324
4.0391	0.20374	30.105	0.39817	0.22544	1.21852	30.129	30.128	1.0125	30.068	1.03765	30.307	30.327	0.83452	30.281	0.98937	30.325	30.353	0.78799	30.323
4.043	0.20369	30.107	0.3982	0.22436	1.21897	30.076	30.071	1.0133	30.021	1.03803	30.309	30.331	0.83486	30.282	0.98938	30.325	30.35	0.78797	30.324
4.0469	0.20367	30.11	0.39822	0.22214	1.21942	30.035	30.031	1.014	29.986	1.03848	30.318	30.336	0.83521	30.292	0.98945	30.325	30.343	0.788	30.318
4.0508	0.20374	30.113	0.39826	0.22044	1.21985	30.002	30.001	1.0146	29.956	1.03898	30.341	30.358	0.83554	30.319	0.98956	30.316	30.327	0.78814	30.304
4.0547	0.20385	30.114	0.39832	0.22114	1.22029	29.973	29.976	1.0152	29.926	1.03949	30.374	30.396	0.83579	30.358	0.98966	30.296	30.301	0.78834	30.279
4.0586	0.20393	30.112	0.39834	0.22332	1.22087	29.956	29.96	1.0158	29.903	1.03992	30.408	30.434	0.83597	30.395	0.98974	30.267	30.269	0.78858	30.247
4.0625	0.20395	30.107	0.39833	0.22532	1.22165	29.957	29.962	1.0166	29.898	1.04025	30.43	30.453	0.83613	30.416	0.98984	30.23	30.23	0.78889	30.205
4.0664	0.20395	30.101	0.3983	0.22709	1.22257	29.972	29.983	1.0174	29.911	1.04052	30.434	30.452	0.83635	30.416	0.98993	30.185	30.187	0.78924	30.159
4.0703	0.20395	30.099	0.39825	0.2279	1.22356	29.995	30.013	1.0182	29.934	1.04071	30.421	30.439	0.83659	30.403	0.98998	30.137	30.145	0.78957	30.114
4.0742	0.20394	30.102	0.39818	0.22655	1.22454	30.022	30.041	1.0189	29.964	1.04083	30.4	30.421	0.83681	30.386	0.99005	30.1	30.116	0.78985	30.08
4.0781	0.20394	30.104	0.39815	0.22579	1.22555	30.059	30.066	1.0197	30.003	1.04088	30.378	30.402	0.83697	30.368	0.99021	30.081	30.099	0.7901	30.063
4.082	0.204	30.107	0.39816	0.22857	1.22657	30.099	30.095	1.0204	30.043	1.04089	30.36	30.388	0.83707	30.353	0.99043	30.076	30.092	0.79032	30.062
4.0859	0.20407	30.109	0.39819	0.23144	1.22755	30.131	30.127	1.0212	30.071	1.04091	30.347	30.378	0.83714	30.341	0.99066	30.083	30.091	0.79048	30.071
4.0898	0.20412	30.111	0.39822	0.23105	1.22852	30.149	30.151	1.022	30.086	1.04097	30.336	30.368	0.83724	30.326	0.99092	30.096	30.098	0.79062	30.083
4.0938	0.20415	30.111	0.39825	0.2286	1.22948	30.161	30.166	1.0228	30.1	1.04105	30.317	30.345	0.83741	30.301	0.99128	30.113	30.116	0.79084	30.091
4.0977	0.20419	30.11	0.39826	0.22759	1.23042	30.18	30.182	1.0236	30.123	1.0411	30.283	30.306	0.83766	30.263	0.9918	30.132	30.137	0.7912	30.103
4.1016	0.20417	30.106	0.39823	0.22928	1.23133	30.204	30.205	1.0243	30.149	1.04113	30.24	30.26	0.83794	30.216	0.99238	30.154	30.156	0.79162	30.124
4.1055	0.20409	30.104	0.39823	0.23066	1.23221	30.224	30.222	1.0251	30.167	1.04121	30.196	30.216	0.83827	30.167	0.99296	30.179	30.181	0.792	30.153
4.1094	0.20408	30.107	0.39827	0.23047	1.23304	30.228	30.225	1.0258	30.169	1.0414	30.152	30.174	0.83871	30.118	0.99349	30.209	30.216	0.7923	30.189
4.1133	0.20418	30.113	0.39828	0.22941	1.23378	30.217	30.217	1.0266	30.159	1.04164	30.112	30.134	0.83918	30.079	0.99396	30.241	30.252	0.79254	30.225
4.1172	0.20431	30.119	0.39825	0.22915	1.23447	30.204	30.21	1.0274	30.15	1.04189	30.083	30.104	0.83959	30.056	0.99434	30.266	30.279	0.79272	30.252
4.1211	0.20444	30.125	0.39822	0.22878	1.23519	30.205	30.212	1.028	30.157	1.04214	30.069	30.088	0.8399	30.046	0.99467	30.283	30.297	0.79291	30.268
4.125	0.20458	30.133	0.39822	0.22676	1.23592	30.223	30.228	1.0286	30.183	1.04244	30.065	30.082	0.84019	30.042	0.995	30.295	30.309	0.79313	30.276
4.1289	0.20469	30.137	0.39824	0.22436	1.23662	30.252	30.252	1.0291	30.215	1.04279	30.067	30.084	0.8405	30.044	0.99534	30.301	30.316	0.79341	30.279
4.1328	0.20472	30.137	0.39825	0.22174	1.23726	30.271	30.269	1.0296	30.23	1.0432	30.077	30.095	0.84081	30.053	0.99564	30.294	30.309	0.79371	30.271
4.1367	0.20468	30.135	0.39824	0.22063	1.23789	30.269	30.264	1.0302	30.219	1.04368	30.097	30.117	0.84113	30.071	0.99588	30.278	30.295	0.79402	30.259
4.1406	0.20465	30.134	0.39826	0.22211	1.2385	30.247	30.239	1.0309	30.191	1.04422	30.123	30.145	0.84148	30.095	0.99606	30.269	30.286	0.79423	30.259
4.1445	0.20465	30.135	0.39828	0.22536	1.2391	30.216	30.208	1.0317	30.156	1.0448	30.147	30.172	0.84187	30.116	0.99619	30.276	30.294	0.79429	30.275
4.1484	0.20466	30.136	0.39828	0.22868	1.23971	30.179	30.174	1.0325	30.114	1.04538	30.168	30.194	0.84228	30.139	0.99633	30.298	30.312	0.79426	30.301
4.1523	0.20466	30.136	0.39827	0.23106	1.24037	30.138	30.131	1.0334	30.071	1.04594	30.192	30.218	0.84265	30.165	0.99649	30.323	30.33	0.79422	30.324
4.1563	0.20469	30.135	0.39826	0.23098	1.24104	30.101	30.089	1.0343	30.037	1.04649	30.22	30.244	0.84299	30.194	0.99662	30.337	30.341	0.79423	30.333
4.1602	0.20474	30.135	0.39824	0.22893	1.24168	30.072	30.062	1.0351	30.014	1.04705	30.249	30.269	0.84333	30.223	0.99675	30.339	30.346	0.79431	30.33
4.1641	0.20475	30.135	0.39823	0.22727	1.24231	30.051	30.048	1.0358	29.997	1.04761	30.278	30.294	0.84367	30.254	0.99689	30.331	30.341	0.79447	30.32
4.168	0.2047	30.134	0.39824	0.22747	1.24295	30.036	30.037	1.0365	29.982	1.04812	30.306	30.318	0.84397	30.284	0.99699	30.32	30.331	0.79462	30.311
4.1719	0.20468	30.135	0.3983	0.22803	1.24361	30.022	30.023	1.0372	29.968	1.04857	30.326	30.332	0.84426	30.302	0.99707	30.313	30.324	0.79472	30.308
4.1758	0.20475	30.138	0.39836	0.22737	1.24427	30.009	30.014	1.038	29.956	1.04894	30.327	30.332	0.84459	30.3	0.99713	30.313	30.326	0.79474	30.312
4.1797	0.20486	30.141	0.39836	0.22599	1.24497	30.005	30.013	1.0386	29.952	1.04925	30.314	30.322	0.84495	30.287	0.99717	30.316	30.331	0.79473	30.313
4.1836	0.20496	30.143	0.3983	0.2265	1.24576	30.015	30.021	1.0393	29.961	1.04959	30.306	30.321	0.84532	30.28	0.99728	30.315	30.33	0.79481	30.306
4.1875	0.205	30.144	0.39825	0.2281	1.24665	30.036	30.036	1.0401	29.982	1.04998	30.314	30.337	0.84562	30.297	0.99742	30.307	30.319	0.79497	30.293
4.1914	0.20503	30.141	0.39823	0.22755	1.24761	30.067	30.063	1.0408	30.011	1.05033	30.339	30.364	0.84578	30.331	0.99753	30.288	30.299	0.79518	30.271
4.1953	0.20508	30.135	0.39822	0.22534	1.24864	30.103	30.1	1.0416	30.043	1.0506	30.368	30.39	0.84583	30.362	0.99761	30.257	30.267	0.79543	30.235
4.1992	0.20508	30.129	0.39819	0.22493	1.24971	30.137	30.14	1.0424	30.076	1.05086	30.387	30.407	0.84593	30.375	0.99767	30.212	30.22	0.79575	30.186
4.2031	0.20506	30.123	0.39818	0.22652	1.25069	30.162	30.171	1.0432	30.103	1.05113	30.391	30.413	0.84614	30.374	0.99773	30.161	30.168	0.79611	30.134
4.207	0.20507	30.121	0.39819	0.22751	1.25158	30.179	30.191	1.0439	30.121	1.05135	30.381	30.404	0.8464	30.363	0.99783	30.115	30.129	0.79647	30.09
4.2109	0.20511	30.124	0.39822	0.2274	1.2525	30.195	30.21	1.0447	30.134	1.05148	30.362	30.382	0.84662	30.347	0.99793	30.081	30.104	0.79677	30.061
4.2148	0.20515	30.128	0.39821	0.22829	1.25351	30.218	30.235	1.0455	30.157	1.05157	30.344	30.361	0.8468	30.332	0.99804	30.057	30.085	0.797	30.04
4.2188	0.2052	30.129	0.39819	0.22998	1.2545	30.248	30.264	1.0463	30.193	1.05169	30.336	30.355	0.84694	30.327	0.9982	30.043	30.067	0.79722	30.027
4.2227	0.20522	30.127	0.39818	0.2305	1.25541	30.278	30.288	1.047	30.227	1.05183	30.338	30.36	0.84704	30.33	0.99843	30.041	30.059	0.79743	30.025
4.2266	0.20519	30.124	0.39819	0.23011	1.25621	30.295	30.3	1.0476	30.242	1.05197	30.34	30.359	0.84713	30.33	0.99874	30.05	30.067	0.79766	30.032
4.2305	0.20516	30.122	0.39822	0.22975	1.25697	30.293	30.298	1.0484	30.234	1.05209	30.33	30.345	0.84729	30.313	0.9991	30.063	30.082	0.7979	30.044
4.2344	0.20516	30.121	0.39824	0.23005	1.25772	30.278	30.286	1.0492	30.22	1.05224	30.306	30.323	0.84756	30.281	0.99948	30.076	30.096	0.79816	30.056
